original_id_x;date_created;resource_type;specific_resource_type;specific_type;post_type;stream_type;object_name;object_content;from_id;from_username;name;content;final_sentiment;from_display_picture;media_link;link;bio;reply_to_original_id;reply_to_user_id;retweet_from_original_id;retweet_from_user_id;identifikasi;original_id_y;content_y;link_y
"7,46E+18";04/01/2025 13.57.40;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"7,36E+18";raahlya25;RaaHlya25;Tolong terima aku IPBBB;positive ;;;https://www.tiktok.com/@raahlya25/video/7449321596881243397;;"7,45E+18";;;;no-take-out;;;
"7,48E+18";21/03/2025 05.35.33;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"6,84E+18";lynxx4you00;íŒŒë¥´í•œ;tolong terima Aku lewat jalur snbt ipb ðŸ¥°;positive ;;;https://www.tiktok.com/@lynxx4you00/video/7467487578338495749;;"7,47E+18";;;;no-take-out;"7,47E+18";Dibuat jatuh cinta berkali-kali dengan #KampusTerbaik. Janji yaa tetep berjuang untuk masuk IPB University? ðŸ¥° #IPBUniversity #IPBNesian #ayomasukipb #fyp ;https://www.tiktok.com/@ipbuniversity/video/7467487578338495749
"1,92E+18";08/05/2025 22.04.58;social_media;twitter;status;talk;account;ipbofficial;114363810;"1,46E+18";mieenju;Faza PASTI LOLOS SNBT 2025;Tolong terima gue @ipbofficial;positive ;https://pbs.twimg.com/profile_images/1900548473944166400/ZBk-oysz_normal.jpg;;https://twitter.com/mieenju/status/1920495144698052857;@ipbofficial count me in yh;"1,92E+18";"1,46E+18";;;no-take-out;;;
"1,84E+18";03/10/2024 11.31.44;social_media;twitter;status;talk;keyword;IPB;IPB;"1,52E+18";lazueli;dit! ðŸ¡ð–¦¹ðŸ«§;tomat ceri sobatani ipb enak... bgt... dan besar-besar...;positive;https://pbs.twimg.com/profile_images/1820376582151659520/HHKGT4ho_normal.jpg;nan;https://twitter.com/lazueli/status/1841697619162354124;im Î± proud greg Î±nd Kurtis Town citizen. || drÎ±wing-design-books-trinkets!! ðŸ¥«ðŸ”–ðŸŠâ˜† ENFj! ðŸ–ï¸ðŸ’¤ å¾å¤ªå®‡ à§»( â€¢Ì€ á—œ â€¢Ì à§») ðŸ©¹ Î± sucker for mint choco && kitties .áŸ.áŸ;nan;nan;nan;nan;no-take-out;nan;nan;nan
"1,80E+16";04/07/2024 18.45.48;social_media;instagram;comment;talk;account;ipbofficial;1818662133;1920048669;zega22_ys;zega22_ys;Tombol Angkatan 51 Kreator PeradabanðŸ˜kumpul sini;neutral;https://instagram.fbdo10-1.fna.fbcdn.net/v/t51.2885-19/334277344_486935216821106_995999819607291854_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbdo10-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=pG68UKdIvNYQ7kNvgFD5_uO&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYAYJNp2cqEz30e1lzxqrqj8wc7aKDnmOiEacZgrmaitmA&oe=668CC81C&_nc_sid=0985b0;nan;https://instagram.com/p/C8_uJ-6Sx_L/18028567111965588;nan;"3,40E+18";nan;nan;nan;no-take-out;"3,40E+18";"#SejarahIPB Pada tahun 2000, gedung-gedung perkuliahan dan penunjang kegiatan akademik di Kampus IPB Darmaga terlihat dari udara. Mulai dari Gedung Fakultas Pertanian, Fakultas Kedokteran Hewan, Fakultas Perikanan dan Ilmu Kelautan, Fakultas  Peternakan, Fakultas Kehutanan, dan Fakultas Teknologi Pertanian. Gedung Pusat Administrasi terletak satu sumbu dengan Graha Widya Wisuda (GWW) dan Plaza Akademik, Gedung Pascasarjana terletak berdekatan dengan Gedung Lembaga Sumberdaya Informasi (LSI) serta fasilitas penunjang lainnya seperti Gymnasium, Lapangan Olahraga, Masjid Al Hurriyyah, dan GOR Lama.  Penasaran dengan transformasi lainnya yang ada di IPB? Yuk kunjungi museum dan galeri IPB Future!  #IPBUniversity #IPBNesian #KampusTerbaik #kampusmerdeka";https://instagram.com/p/C8_uJ-6Sx_L
"1,90E+18";28/02/2025 17.13.55;social_media;twitter;status;talk;keyword;IPB;IPB;"8,27E+17";kelassbmptn;Kelas SNBT 2025;Top kampus Indonesia dengan Tempat tongkrongan alumninya 2025  Top 9 IPB University   #kelassnbt2025 #topkampus https://t.co/keHT4qdwP0;positive ;https://pbs.twimg.com/profile_images/1652325364977516545/s7_u2NTi_normal.jpg;;https://twitter.com/kelassbmptn/status/1895417139072581884;"Persiapan ujian ujian mandiri PTN SIMAK UI, UM UGM, SM ITB, SMUA UNAIR, SMUP Unpad, SM IPB dan Ujian SKD Sekolah Kedinasan PKN STAN CP : +62-821-1696-7843 Revan";"1,90E+18";"8,27E+17";;;no-take-out;;;
"1,80E+16";22/07/2024 22.12.40;social_media;instagram;comment;talk;account;ipbofficial;1818662133;322338819;feb_riaa;feb_riaa;Total 13 tahun di IPB sejak S1 sd S3. Will be in my heart forever ðŸ¤;positive;https://instagram.fbdo10-1.fna.fbcdn.net/v/t51.2885-19/249480652_383008236904555_2328559601461889592_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbdo10-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=3cvmwzlsAI4Q7kNvgE6DgLi&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYD03F68WmKr6QA44um1HTQU8paqza3-CK_yH4oWdWIqaA&oe=66A4B9CC&_nc_sid=0985b0;nan;https://www.instagram.com/p/C9uEnX_yju6/17969053733758853;nan;"3,42E+18";nan;nan;nan;no-take-out;"3,42E+18";"POV: i love this place for so long ðŸ’™  Siapa nih yang selalu jatuh cinta melihat Kampus IPB University? Coba mimin mau tau dong, apa sih yang bikin kamu suka banget sama #KampusTerbaik ini? Komen dibawah yaa!  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka";https://www.instagram.com/p/C9uEnX_yju6/
"1,82E+18";26/07/2024 22.23.21;social_media;twitter;status;talk;keyword;IPB;IPB;"1,66E+18";haneeeyney;haneeey;tp gpp lov u ipb;positive;https://pbs.twimg.com/profile_images/1814988311720820736/Ew2GJR6E_normal.jpg;nan;https://twitter.com/haneeeyney/status/1816856841697325354;sb â€˜61;"1,82E+18";"1,66E+18";nan;nan;no-take-out;nan;nan;nan
"1,82E+18";29/07/2024 12.38.01;social_media;twitter;status;talk;keyword;IPB;IPB;"8,67E+17";8thdegrees;fibi;Tp gw jg blm bisa login ipb class;negative;https://pbs.twimg.com/profile_images/1817782219529945089/5j5aO2oP_normal.jpg;nan;https://twitter.com/8thdegrees/status/1817796703069884761;mni sv ipbâ€™61 ðŸ’™ðŸ©µ lika liku org linglung;nan;nan;nan;nan;no-take-out;nan;nan;nan
"7,49E+18";28/03/2025 08.41.16;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"7,25E+18";ndaxftr;indaa;tp ukt nya melambung tinggi jgðŸ¥²;negative;;;https://www.tiktok.com/@ndaxftr/video/7486420218898599174;;"7,49E+18";;;;no-take-out;"7,49E+18";POV: manifesting berhasil dapat almet impian dari IPB tahun ini âœ¨ #IPBUniversity #IPBNesian #ayomasukipb #fyp ;https://www.tiktok.com/@ipbuniversity/video/7486420218898599174
"1,81E+18";11/07/2024 07.18.05;social_media;twitter;status;talk;keyword;IPB;IPB;"1,42E+18";watchuumeangirl;zZaZzuâ‡ï¸;"trauma bgt sama IPB, udh seberharap itu :((";negative;https://pbs.twimg.com/profile_images/1802732553255911424/cxZu6oxX_normal.jpg;nan;https://twitter.com/watchuumeangirl/status/1811193205406462230;nan;nan;nan;nan;nan;no-take-out;nan;nan;nan
"7,48E+18";21/03/2025 21.13.35;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"6,98E+18";dputra2006;THE GZ.. _00;"trima kasih IPB, telah menerima aku untuk ke 2x ny ke kampus terbaik iniðŸ«¶ðŸ¥¹ðŸ¤©";positive ;;;https://www.tiktok.com/@dputra2006/video/7483076891075726598;;"7,48E+18";;;;no-take-out;"7,48E+18";"POV: my dream university has come true âœ¨ Halo Para Pejuang #KampusTerbaik! Gimana nih hasil pengumuman SNBP hari ini? Buat kamu yang sudah berhasil lolos, selamat yaa! Dan buat kamu yang belum berhasil, jangan berkecil hati, karena masih banyak jalur yang bisa kamu coba untuk menjadi bagian dari IPB University! #IPBUniversity #IPBNesian #SNBP2025 #fyp ";https://www.tiktok.com/@ipbuniversity/video/7483076891075726598
"7,46E+18";11/01/2025 16.56.01;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"6,86E+18";oreoreo_naa;ketan;tunggu aku di 2026 ya;neutral;;;https://www.tiktok.com/@oreoreo_naa/video/7449321596881243397;;"7,45E+18";;;;no-take-out;;;
"7,48E+18";13/03/2025 13.39.35;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"6,77E+18";rakamuhamaddenis7;rakamuhamaddenis;tunggu aku di IPB ya kaðŸ˜‚;neutral;;;https://www.tiktok.com/@rakamuhamaddenis7/video/7480479027115887927;;"7,48E+18";;;;no-take-out;"7,48E+18";"Halo Para Pejuang #KampusTerbaik ðŸ™ŒðŸ» Hari ini, pendaftaran UTBK-SNBT 2025 sudah dibuka. Catat tanggal penting berikut supaya kamu gak kelewatan! Persiapkan diri kamu sebaik-baiknya untuk UTBK-SNBT 2025. Jangan lupa pilih IPB University sebagai lokasi ujian yaa, karena lokasi ujian yang nyaman ya di IPB University! #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka #UTBKSNBT2025";https://www.tiktok.com/@ipbuniversity/video/7480479027115887927
"1,88E+18";29/01/2025 19.54.18;social_media;twitter;status;talk;keyword;IPB;IPB;"1,76E+18";sushihiroenak;Ta;"tunggu aku jadi maba 2026 yaa, tekpang IPBðŸ’™ https://t.co/MS08u4x71Y";neutral;https://pbs.twimg.com/profile_images/1877575865502150658/rAPRMB-0_normal.jpg;;https://twitter.com/sushihiroenak/status/1884585862710907123;ð„žâ¨¾ð“¢Ö´à»‹ Dreamzen â‹†.Ëšâœ®ðŸŽ§âœ®Ëš.â‹† Ë– Ö¹à©­à­§ ì œë…¸ âŠ¹ à£ª â‘… Keychain Enthusiastï½¡ð–¦¹Â°â€§ #nominist;;;;;no-take-out;;;
"1,91E+18";31/03/2025 17.30.02;social_media;twitter;status;talk;keyword;IPB;IPB;"1,49E+18";arraysy;dappa gntg;Tunggu aku jj pake jas lab IPB ðŸ˜—;neutral;https://pbs.twimg.com/profile_images/1801604901463855105/HkCSXRrz_normal.jpg;;https://twitter.com/arraysy/status/1906655219708314039;otw berteman dengan hewan hewan;;;;;no-take-out;;;
"7,49E+18";15/04/2025 19.19.00;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"7,00E+18";aprliehgrfb;aprliehgrfb;tunggu aku ya ipb;neutral;;;https://www.tiktok.com/@aprliehgrfb/video/7493500197666868485;;"7,49E+18";;;;no-take-out;"7,49E+18";"POV: IPB will always be your dream campus â™¡ Coba spill, program studi apa sih yang selalu jadi impian kamu di IPB University? #IPBUniversity #IPBNesian #manifesting #ayomasukipb #fyp ";https://www.tiktok.com/@ipbuniversity/video/7493500197666868485
"7,49E+18";03/04/2025 08.55.38;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"7,10E+18";b0balatteve;c;"tunggu aku ya ipb, aku akan dapetin km di utbk!!ðŸ’™";neutral;;;https://www.tiktok.com/@b0balatteve/video/7486420218898599174;;"7,49E+18";;;;no-take-out;"7,49E+18";POV: manifesting berhasil dapat almet impian dari IPB tahun ini âœ¨ #IPBUniversity #IPBNesian #ayomasukipb #fyp ;https://www.tiktok.com/@ipbuniversity/video/7486420218898599174
"7,46E+18";27/01/2025 10.29.45;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"6,96E+18";starsaquarii;"c, cela . . .";"tungguin akuuuu yaaaaa IPB, lagi berjuang dapetin kamu, di bantu Tuhan biar hasilnya bisa dapetin IPB, AminðŸ’™";neutral;;;https://www.tiktok.com/@starsaquarii/video/7460459715261205765;;"7,46E+18";;;;no-take-out;"7,46E+18";"POV: My inner child realizing im at my dream university ðŸ¥° Kampus secantik ini, masa gak jadi kampus impian kamu?  Siapa nih yang dari kemarin request konten versi Sekolah Vokasi dan Sekolah Bisnis? Yuk komen di kolom komentar yaa! #IPBUniversity #IPBNesian #KampusTerbaik #fyp ";https://www.tiktok.com/@ipbuniversity/video/7460459715261205765
"7,48E+18";19/03/2025 03.32.40;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"7,03E+18";tattittot;hanapih;tunjukin ruang kelasnya dong minðŸ¤¡;neutral;;;https://www.tiktok.com/@tattittot/video/7483076891075726598;;"7,48E+18";;;;no-take-out;"7,48E+18";"POV: my dream university has come true âœ¨ Halo Para Pejuang #KampusTerbaik! Gimana nih hasil pengumuman SNBP hari ini? Buat kamu yang sudah berhasil lolos, selamat yaa! Dan buat kamu yang belum berhasil, jangan berkecil hati, karena masih banyak jalur yang bisa kamu coba untuk menjadi bagian dari IPB University! #IPBUniversity #IPBNesian #SNBP2025 #fyp ";https://www.tiktok.com/@ipbuniversity/video/7483076891075726598
UgzXnrlUGbeZOgKuobV4AaABAg;10/08/2024 09.23.05;social_media;youtube;comment;talk;account;IPB TV;UC5tlNLMFpmrY2zUvQSQS-lw;UCM1JjqBgwOtZ5pyfTXYS4Og;@marciussinaga5347;@marciussinaga5347;Turut Banggaâ€¦.ðŸ‘;positive;nan;nan;https://www.youtube.com/watch?v=h2ElIw8WhDw;nan;h2ElIw8WhDw;UC5tlNLMFpmrY2zUvQSQS-lw;nan;nan;no-take-out;h2ElIw8WhDw;"Jumâ€™at, 9 Agustus 2024, 4.050 mahasiswa IPB University Angkatan 61 (Narapati Bimantara) memecahkan rekor dunia dengan membuat 76 formasi 3D. Pemecahan rekor dunia bertajuk â€œThe Dynamic Human 3D Interactive Motion Kaleidoscope Formationâ€ ini berlangsung dalam rangkaian kegiatan Masa Pengenalan Kampus Mahasiswa Baru (MPKMB) Tahun 2024. Mahasiswa membuat formasi 3D interaktif dengan menggunakan media berupa notebook yang menceritakan perjalanan IPB University melalui logo, teks, dan kaleidoskop. Rekor ini dicatat oleh Record Holders Republic (RHR). Rektor IPB University, Prof. Dr. Arif Satria menyampaikan apresiasinya kepada seluruh mahasiswa yang berpartisipasi atas pemecahan rekor ini, baik sebagai peserta maupun panitia MPKMB.";https://www.youtube.com/watch?v=h2ElIw8WhDw
"1,80E+16";27/08/2024 20.50.03;social_media;instagram;comment;talk;account;ipbofficial;1818662133;4176615365;hivicgv;hivicgv;tutor move on dari ipbðŸ˜ž;neutral;https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/337172403_163588619881726_5103211628166582249_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2AFsocz3wJXHDlg3eJIJ_yj6d_ieToYhzbdkbu6p2l2jGgdAiFVwY3RXV92SICtjXxs&_nc_ohc=GXUye245QE0Q7kNvgGdropp&_nc_gid=763ee7fff0f14a57853219df739a457d&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYDH-ypsAa-nUQcMNGeX4CDLL3whByNvHrkduVsAHaS2qw&oe=67BCC5B6&_nc_sid=0985b0;nan;https://www.instagram.com/p/C9uEnX_yju6/18031611881238509;nan;"3,42E+18";nan;nan;nan;no-take-out;"3,42E+18";"POV: i love this place for so long ðŸ’™  Siapa nih yang selalu jatuh cinta melihat Kampus IPB University? Coba mimin mau tau dong, apa sih yang bikin kamu suka banget sama #KampusTerbaik ini? Komen dibawah yaa!  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka";https://www.instagram.com/p/C9uEnX_yju6/
"1,82E+18";04/08/2024 20.00.54;social_media;twitter;status;talk;keyword;IPB;IPB;"1,31E+18";abbipraya;Jibril;Twibbon IPB bagus deh;positive;https://pbs.twimg.com/profile_images/1817449587634036736/1bPKFo3S_normal.jpg;nan;https://twitter.com/abbipraya/status/1820082484505420004;nan;nan;nan;nan;nan;no-take-out;nan;nan;nan
"1,82E+18";05/08/2024 14.15.37;social_media;twitter;status;talk;keyword;IPB;IPB;"1,47E+18";junsiite1;lala;twibbon ipb bagus tau (iri dikit);positive;https://pbs.twimg.com/profile_images/1815420098578206720/Vq5jFb7s_normal.jpg;nan;https://twitter.com/junsiite1/status/1820357977666441446;a 25/8 yapper yet a uni student 24;nan;nan;nan;nan;no-take-out;nan;nan;nan
"1,82E+18";04/08/2024 21.04.07;social_media;twitter;status;talk;keyword;IPB;IPB;"1,53E+18";jonguapel;fin;twibbon ipb cakeepp deh;positive;https://pbs.twimg.com/profile_images/1801680351745687554/ZUmjJtz8_normal.jpg;nan;https://twitter.com/jonguapel/status/1820098395316560144;aku pun gatau ini akun apa;nan;nan;nan;nan;no-take-out;nan;nan;nan
"1,82E+18";04/08/2024 21.04.16;social_media;twitter;status;talk;keyword;IPB;IPB;"1,68E+18";firstloveisUI;faridâ€™Â²â´;twibbon nya ipb lucu;positive;https://pbs.twimg.com/profile_images/1811782252180942848/qFNW1QpW_normal.jpg;nan;https://twitter.com/firstloveisUI/status/1820098433379934544;ðŸ§ŽðŸ»udah lolos SNBP di FH Unilaâ€™24.;nan;nan;nan;nan;no-take-out;nan;nan;nan
"1,82E+18";05/08/2024 13.22.49;social_media;twitter;status;talk;keyword;IPB;IPB;"7,81E+17";vairjys;itsndahheðŸŒ·;TWIBBON SV IPB LUCU BGT PLIS?!!  https://t.co/DMbk0RD4NJ;positive;https://pbs.twimg.com/profile_images/1806526481738407936/cNxrpm-__normal.jpg;nan;https://twitter.com/vairjys/status/1820344690434273657;â€”ðŸ«§âŽâºË³âœ§à¼š indahâ€™s life personal acc | KMN 61 IPB university (*Â´âˆ€ï½€*)â˜†;nan;nan;nan;nan;no-take-out;nan;nan;nan
"1,93E+18";02/06/2025 20.19.42;social_media;twitter;status;talk;keyword;IPB;IPB;3256847383;uszahana;na;UANG PANGKALAN S1 IPB DEMI APA SEGITU?? 2 MOTOR BEAT JIR;negative;https://pbs.twimg.com/profile_images/1921527082770669568/PZU8rHoj_normal.jpg;;https://twitter.com/uszahana/status/1929528350868910309;studytwt (bubar) || 25 || she/hir;;;;;no-take-out;;;
"1,80E+16";17/08/2024 11.59.19;social_media;instagram;comment;talk;account;ipbofficial;1818662133;631574058;gerry_geraldho;gerry_geraldho;"Udah 61 aja ya, ðŸ˜®";neutral;https://instagram.fcgk40-1.fna.fbcdn.net/v/t51.2885-19/405502664_369764609042667_5907575689371274934_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fcgk40-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=7sFQuGq8QxQQ7kNvgE_V8lw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYB95Nyfulylgnpfg7k_NzI-azB7oMcAS5EW09IGvSY7wg&oe=66EF3E57&_nc_sid=0985b0;nan;https://instagram.com/p/C-ue1L3Sbea/18030691226225187;nan;"3,44E+18";nan;nan;nan;no-take-out;"3,44E+18";"Halo #IPBNesian  MPKMB 61 sudah berakhir, tapi euforianya masih sangat terasa. Biar gak lupa dengan momen berkesan ini, mimin rangkumin keseruan Narapati Bimantara selama pelaksanaan MPKMB 61!  #IPBUniversity #IPBNesian #KampusTerbaik #kampusmerdeka";https://instagram.com/p/C-ue1L3Sbea
"1,79E+16";13/08/2024 18.09.08;social_media;instagram;comment;talk;account;ipbofficial;1818662133;1078003423;ikyawan7;ikyawan7;Udah angkatan 62 ya allah. Gw angkatan 45. Patriot 45...;neutral;https://instagram.fbdo10-1.fna.fbcdn.net/v/t51.2885-19/404888407_801783878370180_1335149549216081900_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbdo10-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=GT4nTvnXlbkQ7kNvgEFlb6s&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYBxPCwEaSFQxP2kj8bwhFTuKW9suSsYyvFITGyEX5vN0w&oe=66C1A8DC&_nc_sid=0985b0;nan;https://instagram.com/p/C-m23UBS-Bp/17915135354882131;nan;"3,43E+18";nan;nan;nan;no-take-out;"3,43E+18";"Halo #IPBNesian!   Keterbatasan tidak menjadi penghalang semangat untuk turut memecahkan World Record: The Dynamic Human 3D Interactive Motion Kaleidoscope Formation. Yuk, simak kesan dari mereka!  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka";https://instagram.com/p/C-m23UBS-Bp
"1,81E+16";08/01/2025 12.42.25;social_media;instagram;comment;talk;account;ipbofficial;1818662133;14984091296;elindamelansari;elindamelansari;Udah buka blm ya kak untuk pendaftaran nya ??;neutral;https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/331519417_136322502405631_8487982147467313479_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2AHy7XhV4xfBqAkzEeKOzf0icl2GOHPvkMDyfd0tOYqJN81uKdkX7snuI4dtLqAiZbc&_nc_ohc=DUxUyQ2bAakQ7kNvgFZUIQf&_nc_gid=bee1fb4ceb724747872738275712e183&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYBQ8opoxokI8qs4Dof3hco5Ieq_3YhylEI-LAQhFj2pFQ&oe=67BCCAF9&_nc_sid=0985b0;;;;"3,53E+18";;;;no-take-out;;;
"1,81E+18";18/07/2024 12.46.19;social_media;twitter;status;talk;keyword;IPB;IPB;"1,65E+18";polaroidlova;jua ð™šË–Ëš;udah dapet almet ipbðŸ˜Žâ˜ï¸ https://t.co/DO8mYntsPq;positive;https://pbs.twimg.com/profile_images/1792145940985606144/eSUIZtkR_normal.jpg;nan;https://twitter.com/polaroidlova/status/1813812524585742524;nan;nan;nan;nan;nan;no-take-out;nan;nan;nan
"1,90E+18";15/03/2025 22.53.30;social_media;twitter;status;talk;keyword;IPB;IPB;"1,69E+18";sungh0h0h0;Tama;udah di tahap sejatuh"nya sEc1nTA itu sama FKH IPBðŸ’˜ðŸ’˜ðŸ˜•ðŸ˜•;positive ;https://pbs.twimg.com/profile_images/1848993739358015490/-IGxMpXg_normal.jpg;;https://twitter.com/sungh0h0h0/status/1900938413194547218;:)));;;;;no-take-out;;;
"1,81E+18";09/07/2024 21.10.51;social_media;twitter;status;talk;keyword;IPB;IPB;"1,79E+18";zZ007__;real;Udah paling bener ak masuk fp IPBðŸ˜¤ https://t.co/Q22oXCy1ix;positive;https://pbs.twimg.com/profile_images/1810677041341296640/aWunrEqU_normal.jpg;nan;https://twitter.com/zZ007__/status/1810678004286210399;On progress to become Agribusiness student !;nan;nan;nan;nan;no-take-out;nan;nan;nan
"1,93E+18";27/05/2025 09.44.41;social_media;twitter;status;talk;account;ipbofficial;114363810;"1,46E+18";mieenju;Faza LOLOS SNBT IPB 2025;Udah ready banget jadi maba ipb golden ticket jemput gue sekarang @ipbofficial;neutral;https://pbs.twimg.com/profile_images/1900548473944166400/ZBk-oysz_normal.jpg;;https://twitter.com/mieenju/status/1927194215789826333;@ipbofficial count me in yh;;;;;no-take-out;;;
"1,92E+18";27/04/2025 11.26.44;social_media;twitter;status;talk;account;ipbofficial;114363810;"1,56E+18";deyayeyow;bismillah dey SOON ANAK TEKPANG IPB 25;udah udah pamit undur diri yasayang #utbk   @TekpangIPB @ipbofficial jangan lupa terima aku ya ðŸ’™ðŸ’™ðŸ’™ðŸ’™ðŸ’™ðŸ’™ðŸ’™;neutral;https://pbs.twimg.com/profile_images/1808477005035544576/r5COcgHW_normal.jpg;;https://twitter.com/deyayeyow/status/1916348260614345086;alhamdullilah biru;;;;;no-take-out;;;
"1,80E+16";01/08/2024 17.59.33;social_media;instagram;comment;talk;account;ipbofficial;1818662133;9958957842;rimaaameliaa;rimaaameliaa;Udh 61 ajaðŸ¤£;neutral;https://instagram.fbdo10-1.fna.fbcdn.net/v/t51.2885-19/449703070_1002098511305813_7433810323327120769_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbdo10-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=k02SUZiaC6IQ7kNvgFjkuQe&gid=c731f4f09a2c45c989336302f8bde28f&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYB8rDErPj1ZZPCpBJcXJXavbqRn-ehfB8jo8ktbL5M5lQ&oe=66B26FC5&_nc_sid=0985b0;nan;https://www.instagram.com/p/C-CoYg7SVjr/18033888938123012;nan;"3,42E+18";nan;nan;nan;no-take-out;"3,42E+18";"Siapa yang gak sabar foto pakai jas almamater impian? ðŸ«µðŸ»  Halo #IPBNesian Yuk intip keseruan Narapati Bimantara saat pengambilan jas almamater IPB University  Siapin foto terbaik kalian, jangan lupa tag mimin yaa!  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka";https://www.instagram.com/p/C-CoYg7SVjr/
